article,catégorie,label_id
"« White Lotus », « Severance »... Quand le feuilleton hebdomadaire renaît de ses cendres – L'Express

Vers la fin du binge-watching ? Les séries télé hebdomadaires, comme ici la troisième saison de The White Lotus, font leur grand retour.
Fabio Lovino/HBO
Des synthétiseurs stridents et des percussions qui s’agitent. Un fond noir, sur lequel défilent trois disques cerclés de lumière, où apparaissent des noms familiers : La Sentinelle , Charmed , Buffy contre les vampires . Ce générique culte - celui de La Trilogie du samedi , sur M6 - a été pour toute une génération un rendez-vous sacré. Dans les années 1990, les séries arrivaient à raison d’un épisode par semaine - voire deux, grand luxe ! Ringardisé par l’arrivée de Netflix , ce modèle semble aujourd’hui retrouver grâce aux yeux des diffuseurs.
Avec la sortie de House of Cards sur la plateforme en 2013 , l’industrie télévisuelle a dû s’adapter au binge-watching (« visionnage boulimique »). Exit, les traditionnels vingt épisodes destinés à combler la case horaire d’une chaîne pendant un an. Ecriture resserrée, intrigues ramassées : le temps n’est plus aux fillers , ces « épisodes de remplissage » qui servent à étirer la narration. A de rares exceptions près, les séries phare ont été rabotées pour être dévorées en un week-end. Multiplier les productions a ainsi permis aux plateformes de maintenir leurs abonnés sous perfusion - jusqu’à l’indigestion. Trop de séries, trop vite, trop oubliables.
Depuis le Covid-19, difficile de trouver une série qui nourrit les discussions à la machine à café, un feuilleton qui comble astucieusement les silences au restaurant d’entreprise. Le binge-watching a failli tuer un langage commun, autrefois si vivant que les Américains lui avaient trouvé un nom : la watercooler TV, littéralement « la télé dont on parle à côté de la fontaine à eau ». L’année de l’arrivée de House of Cards , un article du New York Times rassemblant certains des scénaristes les plus en vue du moment - Shonda Rhimes ( Scandal , Grey’s Anatomy ) ou Scott Buck ( Dexter ) - situait déjà l’industrie dans son ère « post-watercooler ». Un monde si fragmenté par l’abondance de contenus qu’il devient presque impossible aux téléspectateurs de s’accorder. Et quand bien même une série parviendrait à émerger, comment échanger quand chacun progresse dans le visionnage à son propre rythme ?
L’impact d’un feuilleton se mesure aussi à sa capacité à occuper l’espace public. Pensez à Lost , ce gigantesque jeu de puzzle qui a prospéré en même temps que les premiers forums sur Internet. Ou à la multitude de théories que Game of Thrones a générée, dépassant jusqu’à ses propres créateurs. Chaque showrunner rêve de toucher du doigt cette alchimie secrète. Ce qui fait qu’une œuvre, au-delà de son audience ou de son nombre de saisons, s’inscrit durablement dans l’inconscient collectif. Or, le récent succès de séries comme The White Lotus (HBO/Max), Severance (Apple TV +) ou Andor (Disney +) permet à Los Angeles de retrouver un secret plus vieux qu’elle. A savoir : la diffusion hebdomadaire est idéale pour provoquer la discussion. Le délai entre chaque épisode permet de susciter l’anticipation, de laisser prospérer les théories sur les personnages et leurs intrigues. De créer un rendez-vous, un rituel. En un mot, on redécouvre la raison d’être du feuilleton, pratique aussi vieille que la publication dans Le Siècle, en 1844, des Trois Mousquetaires d’Alexandre Dumas. Hollywood est en train de faire sa révolution copernicienne à l’envers. En France, cela pourrait-il nous rendre La Trilogie du samedi ?
© L'Express",culture,0
"« 14 jours » : quand 36 auteurs racontent New York confinée – L'Express

A New York, ils sont 36 auteurs à avoir composé une étonnante radioscopie d’une brochette de résidants d’un immeuble délabré du Lower East Side.
afp.com/Hector RETAMAL
Jacques Ravenne et Erik Giacometti, auteurs de thrillers ésotériques, Anne et Serge Golon. Stephen et Owen King, le couple Lars Kepler, on s’est habitué à ces duos d’écrivains, notamment dans le domaine du noir. Ces jours-ci encore, sortent deux polars à quatre mains : Mirage (Actes Sud), 3e tome des enquêtes de la détective Mina Dabri et de Vincent Walder, par la célèbre Camilla Läckberg et son compère suédois, Henrik Fexeus, par ailleurs mentaliste ; et Contrebandiers (Points), signé par le duo transfrontalier, la Niçoise Michèle Pedinielli et l’Italien Valerio Varesi , un polar suspendu entre Lyon et Milan. Mais les petites mains peuvent se multiplier. Ainsi du Retour du roi Jibril - Les contes de la cité (L’Iconoclaste), qui réunit neuf écrivains, dont Faïza Guène , Hadrien Bels et Mathieu Palain. Dans ce cas-là, il faut un ou deux maîtres d’œuvre, en l’occurrence les auteurs et journalistes Rachid Laïreche et Ramsès Kefi, qui ont imaginé Jibril, le narrateur à la mémoire phénoménale qui relate avec verve les étés d’une bande de gamins d’une cité de l'Hérault.
Toujours plus fort ! A New York, ils sont 36 à avoir composé une étonnante radioscopie d’une brochette de résidants d’un immeuble délabré du Lower East Side. Aux commandes, l’improbable tandem formé par Margaret Atwood, 85 ans, et Douglas Preston , 69 ans. La première, apprend-on dans la préface de l’Authors Guild Foundation, l’éditeur de 14 Jours (Robert Laffont, traduit de l'anglais par Sarah Tardy et Isabelle Delord-Philippe), a su convaincre ses confrères et consœurs américains et canadiens de participer à cette œuvre caritative et le second s’est attaqué au concept ( Suzanne Collins finançant les contributeurs). Des plus connus, tels Emma Donoghue, Dave Eggers, John Grisham, Celeste Ng, Erica Jong aux moins familiers des Français, comme Weike Wang, Meg Wolitzer, Nafissa Thompson-Spires, ils nous entraînent, quatorze jours durant, dans un New York en pleine pandémie covidienne, sur le toit d’une bâtisse dont les occupants sont confinés.
Là, entre les applaudissements de 19 heures et les cloches de Saint-Patrick de 20 heures, chacun y va de son histoire, tandis que la toute fraîche gardienne, fille d’un immigré roumain, les enregistre à leur insu. Que dire, si ce n’est que c’est formidable, et que pour 23 euros, vous dévorerez avec bonheur ces 400 pages (au format démesuré, comme la ville) délectables. En bonus, je vous conseille le tout léger et tout court texte de Margaret Atwood, seule maître à bord cette fois, Le club des vieilles contre-attaque (Robert Laffont, très bien traduit de l’anglais (canadien) par Michèle Albaret-Maatsch). Un bijou que cette vengeance fomentée par trois vieilles amies ex-universitaires autour, non pas de tasses de thé, mais de verres de gin et de spritzer au vin blanc. Leur dessein ? Dégommer huit ou neuf hommes qui ont, des années auparavant, pourri la vie d’une quatrième compère pour une sombre histoire d’anthologie de poésie. Sus sur ce cosy crime savoureux !
© L'Express",culture,0
"Revivre l’âge d’or de l’Art déco à bord des paquebots d'hier et d'aujourd'hui – L'Express

Le navire « Normandie », mis à l'eau en 1935, était une éclatante démonstration du style Art déco alors à son apogée.
© Collection Saint-Nazaire Agglomération Tourisme – Ecomusée
Le 28 avril 1925, il y a tout juste cent ans, s’ouvre à Paris l’Exposition internationale des arts décoratifs et industriels modernes. Ce printemps-là, l’appellation à rallonge va se fondre en deux petits mots – Art déco – qui ne tardent pas à s’imposer dans le monde entier. L’un des événements de la grand-messe parisienne, réunissant 22 délégations étrangères, est la présentation en avant-première de cinq appartements du futur paquebot Ile-de-France , qui prendra la mer deux ans plus tard. Il deviendra le plus beau bâtiment transatlantique de la planète, avant d’être coiffé sur le poteau par le Normandie , mis à l’eau en 1935 dans une éclatante démonstration du style Art déco alors à son apogée. Ce courant esthétique, qui voit, à l’issue de la Grande Guerre, l’emploi de lignes simples et pures prendre le pas sur les volutes tarabiscotées de l’Art nouveau, est indissociable de l’âge d’or des transatlantiques. Ce sont les Années folles, quand, avant l’apparition de l’aviation commerciale au long cours, la traversée entre Vieux Continent et Nouveau Monde connaît un essor sans précédent.
Si la Seconde Guerre mondiale sonne le glas de l’Art déco , le mouvement reste une étape majeure de l’histoire de l’art. Pour preuve, son centenaire est largement célébré sur les cimaises européennes, avec une place de choix réservée à la saga des grands navires de croisière qui ont porté haut ses couleurs. Ainsi, à Cherbourg, la dernière gare maritime transatlantique Art déco d’Europe, qui abrite désormais la Cité de la mer, offre une expérience immersive à ses visiteurs. Dans l’ancien hall des trains, ils revivent virtuellement l’effervescence de l’escale inaugurale à quai du Queen Mary , le 14 avril 1937. Et croisent, munis d’un casque de réalité mixte, des acteurs de ce jour historique, parmi lesquels René Levasseur, l’architecte normand qui s’inspira de l’exposition de 1925 pour élaborer ce joyau britannique de la Cunard Line dont il fit, à l’époque, la deuxième plus grande construction après le château de Versailles.
Le « Queen Mary » en escale face à la Gare maritime de Cherbourg, avant
la guerre.
/ © Collection Jean-Marie Lezec © Cité de la Mer
En 1937, le Queen Mary , qui allie simplicité et géométrie rigoureuse, se fond dans les décors fastueux de la gare maritime cherbourgeoise, inaugurée quatre ans plus tôt pour accueillir le flux de voyageurs, qu’ils soient oisifs aisés, écrivains en quête d’échanges avec l’autre continent ou simples migrants. Au cours des années 1950, détrôné par le trafic aérien , l’édifice perdra peu à peu de sa superbe, avant d’être réhabilité en 1989 puis inscrit à l’inventaire des monuments historiques.
A 200 kilomètres de là, un autre port français se fait le théâtre de l’âge d’or des géants des mers. Au Havre, le Musée d’art moderne André-Malraux (MuMa), allié au Musée d’arts de Nantes et à French Lines & Compagnies, qui recèle une vaste collection d’archives autour du transport maritime, explore le rôle des palaces flottants dans le développement d’une esthétique moderniste mondiale. Au cours des Années folles, dès leur mise à l’eau, ces machines au profil fuselé, qui rivalisent d’ingéniosité pour obtenir le « ruban bleu » décerné au navire le plus rapide, inspirent les créateurs d’avant-garde. Affichistes, photographes, peintres et architectes rendent compte de leur puissance conquérante par un graphisme résolument moderne. « Ils marquent la naissance d’un langage international commun autour de l’imaginaire du paquebot », soulignent les commissaires de l’exposition. C’est tout un art de vivre, propre au voyage en mer , qui fascine les artistes, du luxe feutré des décors intérieurs Art déco aux activités de villégiature déroulées sur les ponts, où se mêlent les nationalités et les milieux sociaux.
Pas loin du MuMa, au port d'embarquement du Havre, le Renaissance s’apprête à appareiller. Exit la traversée de l’Atlantique, jadis seul trait d’union entre Europe et Amériques, destination la Scandinavie sur les traces des « Légendes vikings ». Avec sa silhouette élégante, son pont-promenade en teck, ses salons au design vintage et sa jauge réduite à 1 100 passagers majoritairement francophones, ce bateau, construit en 1993 par la Holland America Line sous le nom MS Maasdam, nous ramène à l’âge d’or des transatlantiques. Racheté et rebaptisé par la Compagnie française de croisières (CFC) en 2022, qui s’est tout récemment rapprochée du britannique Ambassador Cruise Line, il est alors entièrement rénové dans l’esprit d’origine. Celui d’un navire à taille humaine offrant une alternative entre les immeubles flottants accueillant plusieurs milliers de voyageurs et les bâtiments plus petits ciblant une clientèle fortunée.
A bord du « Renaissance », le théâtre la La Belle Epoque reprend les marqueurs de l'Art déco.
/ © Andy Humbert / CFC
Symbole de la splendeur maritime d’hier, l’Art déco y tient son rang, notamment au sein du théâtre La Belle Epoque, dont les tapisseries murales à la symétrie stylisée, le grand escalier tournant aux motifs géométriques et les appliques demi-lune se déploient sur deux niveaux. « Les matériaux comme le laiton et le cuivre, les éclairages tamisés et le code couleur autour du bordeaux rappellent les grands paquebots d’autrefois, et concourent à humaniser le Renaissance en lui conférant une atmosphère intemporelle », pointe l’historien de la marine marchande Jean-Jacques Trémillon. C’est bien la démonstration que l’esthétisme avant-gardiste des années 1920 et 1930 reste aujourd’hui un marqueur clé de la traversée maritime haut de gamme.
© L'Express",culture,0
"Alexis Lebrun déclare forfait en simple aux Mondiaux de tennis de table, mais poursuit sa route en double

Alexis Lebrun a décidé de se retirer du tournoi en simple des Mondiaux de tennis de table de Doha, au Qatar, a annoncé, mardi 20 mai, la Fédération française de tennis de table (FFTT) . Le Français devait initialement affronter le Taïwannais Lin Yen-Chun en 32 es de finale, mais il a dû se résoudre à jeter l’éponge en raison d’une douleur à la main droite. La fédération précise que cette décision a été prise car le « protocole médical de récupération » ne lui permettait pas « l’enchaînement de deux matchs le même jour » .
Alexis Lebrun s’était fracturé le cinquième métacarpien de la main droite, le 27 mars. Il avait tapé sur la table de jeu après sa défaite en finale des championnats de France face… à son petit frère. Il avait dû déclarer forfait pour deux tournois majeurs, à Incheon (Corée du Sud) et à Macao (Chine).
Il avait suivi une rééducation physique sans raquette, avec un travail de visualisation pour conserver ses sensations. De retour à l’entraînement au début de mai à l’occasion d’un stage au Creps (centre de ressources d’expertise et de performance sportive) de Nantes, il avait insisté sur sa volonté de ne prendre aucun risque.
Dimanche 17 mai, il s’était imposé facilement face au 181 e joueur mondial, le Togolais Kokou Fanny. La douleur aura eu raison de son tournoi individuel. Alexis Lebrun reste, en revanche, en lice pour le tournoi masculin du double. Les frères montpelliérains, numéro un mondiaux de la discipline, disputeront leurs huitièmes de finale mercredi 21 mai face à la paire suédoise Antoine Källberg et Truls Möregard.",sport,1
"Le Biarritz olympique, dans le rouge financièrement, rétrogradé en troisième division par le conseil de discipline du rugby

Pour l’un des grands noms du rugby tricolore, club cinq fois champion de France, c’est la dégringolade. Le Biarritz olympique (BO) est rétrogradé administrativement en Nationale, la troisième division française, par le conseil de discipline du rugby en raison de sa « situation financière dégradée » , a annoncé, lundi 19 mai, la Ligue nationale de rugby. Le BO a, de son côté, fait part de son intention de faire appel de cette décision.
L’instance a prononcé « une rétrogradation du club pour raisons financières en championnat de France de Nationale au terme de la saison 2024-2025 au constat de sa situation financière dégradée et des incertitudes sur la continuité d’exploitation » , ainsi qu’un retrait de six points pour la saison prochaine, explique la Ligue, dans un communiqué.
Le club a annoncé dans la foulée son intention de faire appel. « Il entend coopérer pleinement avec les autorités compétentes en fournissant l’ensemble des éléments nécessaires, attestant de sa bonne foi, de sa gestion rigoureuse et de sa légitimité à évoluer en Pro D2 » , indique-t-il.
Les Basques ont terminé la saison de Pro D2 à la 9 e place. Après un bon départ, les joueurs avaient été perturbés par l’agression du Fidjien Masivesi Dakuwaqa, qui avait mordu un de ses coéquipiers, fin janvier, mais ont finalement évité la relégation.
Depuis le début des années 2010, avec notamment une finale de la Champions Cup en 2010 et une victoire dans le Challenge européen en 2012, le club a connu de nombreuses difficultés. Il est descendu en Pro D2 en 2014 et n’est remonté dans l’élite du rugby que pour une saison, en 2021-2022.
Le club a été repris en 2024 par un trio d’anciens joueurs emmené par Shaun Hegarty, qui préside le conseil de surveillance. Pour réunir les financements et garanties nécessaires à son maintien en Pro D2, ils s’étaient entourés de partenaires, au premier rang desquels le milliardaire conservateur Pierre-Edouard Stérin.",sport,1
"Oklahoma City élimine les Denver Nuggets, et rejoint le dernier carré des playoffs NBA

Un vent nouveau souffle sur la NBA. Quelques jours après l’élimination des tenants du titre, les Boston Celtics , par les New York Knicks, le Oklahoma City Thunder a vaincu (125-93) les Denver Nuggets, champions en 2023 , lors du septième match de la demi-finale de conférence Ouest, dimanche 18 mai, et ont rejoint le dernier carré de la grande ligue nord-américaine de basket.
Sur les trente franchises que compte la ligue, il n’en reste que quatre pour postuler au trophée Larry O’Brien, qui récompense le champion. Et entre le Thunder, les Minnesota Timberwolves, les Indiana Pacers et les New York Knicks, seul le dernier cité a déjà remporté un titre NBA – et le dernier sacre de la franchise de la Grosse Pomme remonte à 1973.
Le Thunder, qui évolue à Oklahoma City depuis 2008 – la franchise étant précédemment dénommée les Seattle SuperSonics –, a écrasé l’équipe du double MVP ( most valuable player , « meilleur joueur de la saison ») en titre, Nikola Jokic, lors de la rencontre décisive de dimanche. Et le match dans le match avec la star d’OKC, Shai Gilgeous-Alexander, finaliste comme le pivot serbe pour le trophée de meilleur joueur cette saison, a tourné à l’avantage du meneur canadien. Auteur de 35 points, le meilleur marqueur de la saison régulière a mené la jeune troupe de l’Oklahoma vers une large victoire.
« C’est une bonne chose [de faite] , mais notre objectif n’est pas seulement la finale de la conférence. Mais nous devons passer par là pour y arriver , a observé « SGA ». Maintenant nous avons quatre matchs à [remporter] contre une très bonne équipe, les Timberwolves, et c’est sur cela que nous nous concentrons. »
Dès mardi (dans la nuit de mardi à mercredi, heure de Paris), le Thunder affrontera les ambitieux Minnesota Timberwolves du pivot français Rudy Gobert en finale de conférence Ouest. Un stade que l’équipe du Minnesota avait déjà atteint l’an passé.
Si le Thunder a survolé la saison régulière et débarque en favoris pour se qualifier en finale NBA, difficile à prédire qui des quatre équipes encore en lice décrochera son premier titre NBA – ou le premier depuis plus de cinquante ans pour New York. Comme l’ont montré l’élimination des Boston Celtics et celle des Denver Nuggets, dans la NBA actuelle, difficile de conserver sa couronne : depuis les Golden State Warriors, en 2017-2018, le trophée Larry O’Brien a changé de mains chaque année.",sport,1
"Tour d’Italie : Wout Van Aert vainqueur d’étape, Primoz Roglic piégé sur les chemins blancs de Toscane

En flamand, « enfin » se dit « eindelijk » . Et c’est certainement ce que s’est exclamé le Belge Wout Van Aert,  dimanche 18 mai, à Sienne, en remportant la 9 e étape du Tour d’Italie, sa première victoire de l’année. Cette course a fait d’énormes dégâts sur les chemins blancs de Toscane, qui sont habituellement le théâtre d’une classique de début de saison, les Strade Bianche.
Le coureur de l’équipe Visma s’est imposé au sprint sur la Piazza del Campo de Sienne, devant son compagnon d’échappée, le jeune Mexicain Isaac del Toro, qui est le nouveau porteur du maillot rose de leader du Giro. Les deux hommes s’étaient débarrassés du Colombien Egan Bernal et du Tchèque Mathias Vacek à 15 kilomètres de l’arrivée.
Van Aert et Del Toro ont devancé d’environ une minute un premier groupe de favoris dans lequel figuraient Giulio Ciccone, Richard Carapaz, Egan Bernal, Antonio Tiberi, Juan Ayuso et les frères Yates. « Cette victoire signifie énormément pour moi, je ne sais même pas décrire ce que je ressens. Gagner après une longue période sans victoire, c’est un sentiment extraordinaire » , a réagi le Belge après l’arrivée.
Le Slovène Primoz Roglic, victime d’une chute puis d’une crevaison, a été le principal perdant d’une étape palpitante, courue comme une classique avec un peloton coupé en plusieurs groupes et des coureurs éparpillés un peu partout.
Le Slovène, favori de ce Giro, a terminé à plus de deux minutes de Van Aert et concède plus d’une minute aux autres leaders au classement général, désormais emmené par Del Toro, coéquipier d’Ayuso chez UAE. « C’est comme ça, je ne me sentais pas super bien après la chute. Parfois on perd, parfois on gagne. On fera les comptes à la fin. Là, je vais d’abord panser mes plaies » , a dit Roglic, vainqueur du Giro 2023.
Van Aert, qui dispute son premier Giro, complète, lui, sa collection de victoires sur les grands Tours après avoir gagné déjà neuf étapes sur le Tour de France et trois sur le Tour d’Espagne. Transi de fatigue et ivre de bonheur, il s’est allongé de tout son long après un final à suspense, où il a tout donné dans la dernière montée Via Santa Caterina, avant d’aller embrasser son fils et sa femme.
C’est un énorme soulagement pour le Flamand de 30 ans, qui a multiplié les places d’honneur sur les classiques, mais n’avait plus gagné depuis ses trois victoires d’étape sur la Vuelta en août 2024. Il s’impose à Sienne, où il avait déjà gagné les Strade Bianche en 2020. C’est la cinquantième victoire de sa carrière.",sport,1
"Léon Marchand se qualifie pour les Mondiaux sur 200 m brasse, mais n’atteint pas les minima sur 100 m dos

Léon Marchand a réalisé les temps de qualification nécessaires pour les championnats du monde de natation de Singapour (du 27 juillet au 3 août) sur 200 m brasse, mais a échoué sur le 100 m dos, samedi 17 mai lors d’un meeting à Austin (Texas), aux Etats-Unis.
Sur 200 m brasse, Marchand, qui fêtait à l’occasion ses 23 ans, a remporté sa série en 2 min 5 sec 85, soit le même temps que lors de sa victoire aux Jeux olympiques de Paris l’an dernier, où il avait établi le record olympique, en dessous du chrono de 2 min 9 sec 68 exigé par la Fédération française pour se qualifier. Mais sur 100 m dos, le quadruple champion olympique a signé un temps de 54 sec 55 au-dessus des minima de la Fédération (53 sec 74).
Vendredi, le nageur français avait gagné sa série sur 400 m quatre nages en 4 min 12 sec 04, dépassant ainsi les minima (4 min 12 sec 50) sur sa course fétiche, dont il détient le record du monde.
La Fédération française de natation avait annoncé jeudi que Marchand serait dispensé de nager aux championnats de France (du 14 au 19 juin), mais qu’il devrait tout de même réaliser au cours de la saison les temps minimums requis afin de se qualifier pour les Mondiaux.
Jeudi, il avait échoué à nager sous les temps de qualification sur 400 m nage libre. Cependant, deux semaines plus tôt, il avait réussi à les atteindre pour le 200 m quatre nages.",sport,1
"Nantes – MHSC : « On ne pense pas du tout à avoir un rôle d’arbitre, ce n’est pas mon souci », indique Zoumana Camara - midilibre.fr




Montpellier jouera son dernier match en Ligue 1 à la Beaujoire, avec la volonté de faire le meilleur match possible sans se soucier des incidences sur la lutte pour le maintien.
Qu’on se le dise, Montpellier n’est pas en vacances, il veut faire honneur à ses couleurs bien que la relégation soit actée. Il jouera donc à Nantes avec l’intention de gagner le match. « Ce que je peux dire, c’est que le groupe est plutôt investi. Cela fait un moment qu’on est officiellement relégué, mais dans l’état d’esprit et dans ce que montrent les joueurs, ils sont mobilisés. Et on restera pro, même pour ce dernier match. Après, il arrive ce qu’il arrive sur le terrain, mais on ira là-bas pour faire un match sérieux. Comme on a essayé de le faire dans les précédents », assure Zoumana Camara, le coach montpelliérain.

Pour lui que les Nantais soient encore en lutte pour le maintien avec Reims, Le Havre ou Saint-Étienne n’est pas son problème. « On ne pense pas du tout à avoir un rôle d’arbitre, ce n’est pas mon souci. J’essaie d’infuser au joueur qu’il faut qu’il finisse du mieux possible, la tête haute. Il y a eu une réaction depuis un moment, et d’être sur cette continuité. »
Des soucis le coach montpelliérain en assez avec son effectif pour prendre en compte ceux de ses adversaires. Comme à chaque match depuis son arrivée, « Papus » est intéressé « par le contenu. Et quand on arrive à valider tout dans le contenu, la victoire, c’est la finalité. Ce n’est pas ce que je mets avant. En tant que jeune entraîneur, bien évidemment, ça me ferait plaisir de gagner un match en Ligue 1.
Mais ce n’est pas ce qui m’obsède, et ce n’est pas spécialement la motivation première. Ce que je veux voir, ce sont des joueurs investis, qui restent dans ce qu’on travaille depuis un moment, dans les principes, qui soient encore un peu plus audacieux sur le plan offensif, un peu plus spontanés, un peu plus libres, et qu’on garde une certaine organisation et une solidité » .
Le coach du MHSC, comme n’importe quel match, a travaillé en fonction de son adversaire. Il a donc vu que le FC Nantes était une équipe qui préfère laisser le ballon à son adversaire. « Le but sera de bien maîtriser le ballon. Il y aura des zones où il ne faudra pas le perdre parce que c’est une équipe qui va très vite vers l’avant, qui se projette vite. Ils ont des attaquants percutants comme Abline ou comme Moses Simon. Il faudra avoir une bonne maîtrise et à la perte, ce sera d’être bien équilibré pour éviter ces transitions. Voilà le défi, mais on ne va pas se renier et ce n’est pas pour autant qu’on laissera le ballon à l’adversaire quand on pourra pour éviter ça. On restera dans ce qu’on arrive à bien faire et si on peut maîtriser le jeu et le ballon, on ne va pas s’en priver. On le fera, mais en restant attentif à ces transitions. »
88000 €
Euromédecine - STUDIO 21 m² en rez de jardin + Parking privé - Vendu Loué 3[...]
181000 €
Appartement à vendre Montpellier, 60 m² avec terrasse de 9 m² Situé dans un[...]
69000 €
MONTPELLIER - PLACE CARNOT Dans un petit immeuble de 17 lots, l'agence Immo[...]
J'ai déjà un compte
Je n'ai pas de compte
Vous souhaitez suivre ce fil de discussion ?
Souhaitez-vous recevoir une notification lors de la réponse d’un(e) internaute à votre commentaire ?
Il faut reconstruire l'équipe avec du neuf. Confiance aux jeunes et les anciens dehors!!!",sport,1
"« Kylian Mbappé doit de l’argent au PSG » : le club demande à la justice d’annuler la saisie de 55 millions d’euros sur ses comptes - midilibre.fr




Le Paris SG a demandé lundi au Tribunal judiciaire de Paris d’annuler la saisie conservatoire de 55 millions d’euros que Kylian Mbappé a fait réaliser sur ses comptes en avril pour les salaires et primes impayés par son ancien club.
Début avril, Mbappé, désormais au Real Madrid, a obtenu le droit de pratiquer une saisie conservatoire à hauteur de quelque 55 millions d’euros, en attendant des décisions dans d’autres procédures.
Mais lundi, lors d’une audience devant le juge d’exécution des peines, les avocats du PSG ont estimé que Kylian Mbappé « n’a pas suffisamment apporté la preuve d’une apparence de créance et a échoué à démontrer une quelconque menace pour le recouvrement ».
Le PSG a « introduit une action devant le Tribunal judiciaire pour faire annuler la décision (de la commission juridique de la Ligue de football professionnel) l’enjoignant de payer 55 millions d’euros » , a rappelé Me Thomas Azzaro. Cette procédure sera débattue le 26 mai, le même jour que le délibéré de la procédure sur la forme débattue lundi.
De plus, le PSG a fait valoir une « contre-créance » de 98 millions d’euros : « Kylian Mbappé doit de l’argent au PSG par les manoeuvres dilatoires qui lui ont causé un préjudice » , a assuré à l’AFP Me Renaud Semerdjian. « L’objet n’est pas de récupérer les 98 millions d’euros mais de montrer que s’il nous doit de l’argent, sa créance n’est pas fondée » , a ajouté l’avocat.
La saisie conservatoire n’a dans les faits pu s’exercer que sur 14 millions d’euros.
Pour la partie adverse, Me Thomas Clay a rétorqué : « Où est l’argent ? […] Ça n’a pas été si simple de saisir, les banques ont refusé. On est face à un Etat souverain du Qatar qui finance en permanence ce club (détenu par la société Qatar Sports Investments, NDLR). Il y a un risque de recouvrement quand il y a un manque de transparence sur les comptes » et « quand on connaît les difficultés avec les Etats ».
L’avocat de Mbappé s’est adressé à la présidente : « La décision sera très observée, si vous estimez que le juge sportif n’est pas un juge, c’est tout l’ordre juridique sportif qui s’effondre ».
Les deux camps ont longtemps ferraillé devant les instances sportives, qui se sont dit inaptes à faire exécuter leurs décisions favorables au joueur, du fait de la procédure engagée devant la justice par le club.
Le PSG assure que les deux parties avaient noué un accord verbal durant l’été 2023, stipulant que le joueur, appelé à partir sans indemnité de transfert, abandonnait environ une partie des sommes dues en fin de son contrat pour préserver la santé financière du club. « Un fantasme » , selon Me Thomas Clay.
J'ai déjà un compte
Je n'ai pas de compte
Vous souhaitez suivre ce fil de discussion ?
Souhaitez-vous recevoir une notification lors de la réponse d’un(e) internaute à votre commentaire ?
« stipulant que le joueur, ..., abandonnait environ une partie des sommes dues » ça fait beaucoup d'argent non?
T'as pas dix balles ?
Je ne sais pas qui a raison, mais parler d'un accord verbal de 2023 quand on est sur des sommes astronomiques, ça fait bien sourire...",sport,1
